lat,lon,year,day,location
77.0565,-133.58575,2000,1,WesternArctic
77.38125,-135.0,2000,1,WesternArctic
77.697754,-136.48776,2000,1,WesternArctic
78.00525,-138.05301,2000,1,WesternArctic
78.3035,-139.6985,2000,1,WesternArctic
67.9895,-112.7335,2000,1,WesternArctic
68.412254,-113.198746,2000,1,WesternArctic
68.833,-113.682,2000,1,WesternArctic
69.252,-114.185005,2000,1,WesternArctic
70.49725,-115.821,2000,1,WesternArctic
71.31624599999998,-117.03075,2000,1,WesternArctic
72.52475,-119.054245,2000,1,WesternArctic
74.47725,-123.11125,2000,1,WesternArctic
74.855995,-124.046,2000,1,WesternArctic
75.2305,-125.02775600000001,2000,1,WesternArctic
75.600494,-126.06025,2000,1,WesternArctic
75.9655,-127.14674,2000,1,WesternArctic
76.3245,-128.29001,2000,1,WesternArctic
76.678,-129.4945,2000,1,WesternArctic
77.02475,-130.76376000000002,2000,1,WesternArctic
77.36500500000002,-132.10126,2000,1,WesternArctic
77.697754,-133.51224,2000,1,WesternArctic
78.02251,-135.0,2000,1,WesternArctic
78.33875,-136.56923999999998,2000,1,WesternArctic
78.6455,-138.22426000000002,2000,1,WesternArctic
68.16275,-111.63575,2000,1,WesternArctic
71.51925,-115.78,2000,1,WesternArctic
72.741745,-117.741,2000,1,WesternArctic
74.72075,-121.69075,2000,1,WesternArctic
75.10574,-122.6045,2000,1,WesternArctic
75.487,-123.56625,2000,1,WesternArctic
75.863495,-124.5795,2000,1,WesternArctic
76.23475,-125.647,2000,1,WesternArctic
76.60126,-126.77325400000001,2000,1,WesternArctic
76.962,-127.962,2000,1,WesternArctic
77.3165,-129.2175,2000,1,WesternArctic
77.6645,-130.5445,2000,1,WesternArctic
78.00525,-131.94699,2000,1,WesternArctic
78.33875,-133.43076000000002,2000,1,WesternArctic
78.6635,-135.0,2000,1,WesternArctic
68.32774,-110.52075,2000,1,WesternArctic
70.457245,-112.8495,2000,1,WesternArctic
74.56,-119.38075,2000,1,WesternArctic
74.95476,-120.2255,2000,1,WesternArctic
75.34575,-121.1155,2000,1,WesternArctic
75.73325,-122.05375,2000,1,WesternArctic
76.11575,-123.04325,2000,1,WesternArctic
76.49425,-124.089005,2000,1,WesternArctic
76.86775,-125.19375,2000,1,WesternArctic
77.236,-126.36275,2000,1,WesternArctic
77.59825,-127.60023999999999,2000,1,WesternArctic
